OTU,Sample,Abundance,alias,month,name,hospital,replicate,HWW,hospital_description,no_of_beds,lat,long,sample_material,DNA_ng_µl,A260.280,plot_name,SSU_counts,Kingdom,Phylum,Class,Order,Family
sp3429,SLMC4,0,SLMC,6,St. Lukes Medical Center,SLMC,NO,YES,tertiary hospital,NA,14.6235414,121.0227282,water,42.02,1.87,hospital influent,49907,Bacteria,Bacteroidota,CFGB8911,OFGB8911,FGB8911
sp3429,UST3,0,UST,6,University of Santo Tomas Hospital,UST,NO,YES,tertiary hospital,NA,14.6117895,120.9899073,water,23.08,1.85,hospital influent,55100,Bacteria,Bacteroidota,CFGB8911,OFGB8911,FGB8911
sp3429,SLMC6,0,SLMC,7,St. Lukes Medical Center,SLMC,NO,YES,tertiary hospital,NA,14.6235414,121.0227282,water,14.06,1.99,hospital influent,70670,Bacteria,Bacteroidota,CFGB8911,OFGB8911,FGB8911
sp3429,CGH1,0,CGH,5,Chinese General Hospital,CGH,NO,YES,tertiary hospital,NA,14.6117895,120.9899073,water,32.25,1.88,hospital influent,62494,Bacteria,Bacteroidota,CFGB8911,OFGB8911,FGB8911
sp3429,SLMC1,0,SLMC,5,St. Lukes Medical Center,SLMC,NO,YES,tertiary hospital,NA,14.6235414,121.0227282,water,23.27,1.96,hospital influent,49234,Bacteria,Bacteroidota,CFGB8911,OFGB8911,FGB8911
sp3429,CGH5,0,CGH,7,Chinese General Hospital,CGH,NO,YES,tertiary hospital,NA,14.6261,120.9884419,water,18.53,1.82,hospital influent,56106,Bacteria,Bacteroidota,CFGB8911,OFGB8911,FGB8911
sp3429,CGH3,0,CGH,6,Chinese General Hospital,CGH,NO,YES,tertiary hospital,NA,14.6261,120.9884419,water,36.44,1.81,hospital influent,60900,Bacteria,Bacteroidota,CFGB8911,OFGB8911,FGB8911
sp3429,UST5,0,UST,7,University of Santo Tomas Hospital,UST,NO,YES,tertiary hospital,NA,14.6117895,120.9899073,water,85.43,1.76,hospital influent,59244,Bacteria,Bacteroidota,CFGB8911,OFGB8911,FGB8911
sp3429,CGH2,0,CGH,5,Chinese General Hospital,CGH,NO,YES,tertiary hospital,NA,14.6117895,120.9899073,water,44.44,1.76,hospital influent,70797,Bacteria,Bacteroidota,CFGB8911,OFGB8911,FGB8911
sp3429,UST6,0,UST,7,University of Santo Tomas Hospital,UST,NO,YES,tertiary hospital,NA,14.6117895,120.9899073,water,16.57,1.96,hospital influent,66752,Bacteria,Bacteroidota,CFGB8911,OFGB8911,FGB8911
sp3429,CGH6,0,CGH,7,Chinese General Hospital,CGH,NO,YES,tertiary hospital,NA,14.6261,120.9884419,water,22.9,1.86,hospital influent,64583,Bacteria,Bacteroidota,CFGB8911,OFGB8911,FGB8911
sp3429,CGH4,0,CGH,6,Chinese General Hospital,CGH,NO,YES,tertiary hospital,NA,14.6261,120.9884419,water,39.53,1.84,hospital influent,71661,Bacteria,Bacteroidota,CFGB8911,OFGB8911,FGB8911
sp3430,SLMC4,0,SLMC,6,St. Lukes Medical Center,SLMC,NO,YES,tertiary hospital,NA,14.6235414,121.0227282,water,42.02,1.87,hospital influent,49907,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Azospirillaceae
sp3430,CGH5,0,CGH,7,Chinese General Hospital,CGH,NO,YES,tertiary hospital,NA,14.6261,120.9884419,water,18.53,1.82,hospital influent,56106,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Azospirillaceae
sp3430,CGH1,0,CGH,5,Chinese General Hospital,CGH,NO,YES,tertiary hospital,NA,14.6117895,120.9899073,water,32.25,1.88,hospital influent,62494,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Azospirillaceae
sp3430,CGH6,0,CGH,7,Chinese General Hospital,CGH,NO,YES,tertiary hospital,NA,14.6261,120.9884419,water,22.9,1.86,hospital influent,64583,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Azospirillaceae
sp3430,SLMC6,0,SLMC,7,St. Lukes Medical Center,SLMC,NO,YES,tertiary hospital,NA,14.6235414,121.0227282,water,14.06,1.99,hospital influent,70670,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Azospirillaceae
sp3430,SLMC1,0,SLMC,5,St. Lukes Medical Center,SLMC,NO,YES,tertiary hospital,NA,14.6235414,121.0227282,water,23.27,1.96,hospital influent,49234,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Azospirillaceae
sp3430,CGH2,0,CGH,5,Chinese General Hospital,CGH,NO,YES,tertiary hospital,NA,14.6117895,120.9899073,water,44.44,1.76,hospital influent,70797,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Azospirillaceae
sp3430,UST4,0,UST,6,University of Santo Tomas Hospital,UST,NO,YES,tertiary hospital,NA,14.6117895,120.9899073,water,52.82,1.75,hospital influent,77262,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Azospirillaceae
sp3430,CGH3,0,CGH,6,Chinese General Hospital,CGH,NO,YES,tertiary hospital,NA,14.6261,120.9884419,water,36.44,1.81,hospital influent,60900,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Azospirillaceae
sp3430,CGH4,0,CGH,6,Chinese General Hospital,CGH,NO,YES,tertiary hospital,NA,14.6261,120.9884419,water,39.53,1.84,hospital influent,71661,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Azospirillaceae
sp3430,UST3,0,UST,6,University of Santo Tomas Hospital,UST,NO,YES,tertiary hospital,NA,14.6117895,120.9899073,water,23.08,1.85,hospital influent,55100,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Azospirillaceae
sp3436,SLMC1,0,SLMC,5,St. Lukes Medical Center,SLMC,NO,YES,tertiary hospital,NA,14.6235414,121.0227282,water,23.27,1.96,hospital influent,49234,Bacteria,Verrucomicrobia,Verrucomicrobiae,Verrucomicrobiales,Verrucomicrobiaceae
sp3436,UST1,0,UST,5,University of Santo Tomas Hospital,UST,NO,YES,tertiary hospital,NA,14.6261,120.9884419,water,16.55,1.8,hospital influent,38257,Bacteria,Verrucomicrobia,Verrucomicrobiae,Verrucomicrobiales,Verrucomicrobiaceae
sp3436,UST2,0,UST,5,University of Santo Tomas Hospital,UST,NO,YES,tertiary hospital,NA,14.6261,120.9884419,water,34.21,1.64,hospital influent,50995,Bacteria,Verrucomicrobia,Verrucomicrobiae,Verrucomicrobiales,Verrucomicrobiaceae
sp3436,SLMC6,0,SLMC,7,St. Lukes Medical Center,SLMC,NO,YES,tertiary hospital,NA,14.6235414,121.0227282,water,14.06,1.99,hospital influent,70670,Bacteria,Verrucomicrobia,Verrucomicrobiae,Verrucomicrobiales,Verrucomicrobiaceae
sp3436,UST4,0,UST,6,University of Santo Tomas Hospital,UST,NO,YES,tertiary hospital,NA,14.6117895,120.9899073,water,52.82,1.75,hospital influent,77262,Bacteria,Verrucomicrobia,Verrucomicrobiae,Verrucomicrobiales,Verrucomicrobiaceae
sp3436,CGH6,0,CGH,7,Chinese General Hospital,CGH,NO,YES,tertiary hospital,NA,14.6261,120.9884419,water,22.9,1.86,hospital influent,64583,Bacteria,Verrucomicrobia,Verrucomicrobiae,Verrucomicrobiales,Verrucomicrobiaceae
sp3436,UST6,0,UST,7,University of Santo Tomas Hospital,UST,NO,YES,tertiary hospital,NA,14.6117895,120.9899073,water,16.57,1.96,hospital influent,66752,Bacteria,Verrucomicrobia,Verrucomicrobiae,Verrucomicrobiales,Verrucomicrobiaceae
sp3436,CGH1,0,CGH,5,Chinese General Hospital,CGH,NO,YES,tertiary hospital,NA,14.6117895,120.9899073,water,32.25,1.88,hospital influent,62494,Bacteria,Verrucomicrobia,Verrucomicrobiae,Verrucomicrobiales,Verrucomicrobiaceae
sp3461,SLMC1,0,SLMC,5,St. Lukes Medical Center,SLMC,NO,YES,tertiary hospital,NA,14.6235414,121.0227282,water,23.27,1.96,hospital influent,49234,Bacteria,Acidobacteria,CFGB73383,OFGB73383,FGB73383
sp3461,SLMC2,0,SLMC,5,St. Lukes Medical Center,SLMC,NO,YES,tertiary hospital,NA,14.6235414,121.0227282,water,25.14,2.3,hospital influent,76756,Bacteria,Acidobacteria,CFGB73383,OFGB73383,FGB73383
sp3461,CGH6,0,CGH,7,Chinese General Hospital,CGH,NO,YES,tertiary hospital,NA,14.6261,120.9884419,water,22.9,1.86,hospital influent,64583,Bacteria,Acidobacteria,CFGB73383,OFGB73383,FGB73383
sp3461,UST5,0,UST,7,University of Santo Tomas Hospital,UST,NO,YES,tertiary hospital,NA,14.6117895,120.9899073,water,85.43,1.76,hospital influent,59244,Bacteria,Acidobacteria,CFGB73383,OFGB73383,FGB73383
sp3461,CGH3,0,CGH,6,Chinese General Hospital,CGH,NO,YES,tertiary hospital,NA,14.6261,120.9884419,water,36.44,1.81,hospital influent,60900,Bacteria,Acidobacteria,CFGB73383,OFGB73383,FGB73383
sp3461,CGH4,0,CGH,6,Chinese General Hospital,CGH,NO,YES,tertiary hospital,NA,14.6261,120.9884419,water,39.53,1.84,hospital influent,71661,Bacteria,Acidobacteria,CFGB73383,OFGB73383,FGB73383
sp3461,CGH2,0,CGH,5,Chinese General Hospital,CGH,NO,YES,tertiary hospital,NA,14.6117895,120.9899073,water,44.44,1.76,hospital influent,70797,Bacteria,Acidobacteria,CFGB73383,OFGB73383,FGB73383
sp3461,UST4,0,UST,6,University of Santo Tomas Hospital,UST,NO,YES,tertiary hospital,NA,14.6117895,120.9899073,water,52.82,1.75,hospital influent,77262,Bacteria,Acidobacteria,CFGB73383,OFGB73383,FGB73383
sp3461,CGH5,0,CGH,7,Chinese General Hospital,CGH,NO,YES,tertiary hospital,NA,14.6261,120.9884419,water,18.53,1.82,hospital influent,56106,Bacteria,Acidobacteria,CFGB73383,OFGB73383,FGB73383
sp3461,UST1,0,UST,5,University of Santo Tomas Hospital,UST,NO,YES,tertiary hospital,NA,14.6261,120.9884419,water,16.55,1.8,hospital influent,38257,Bacteria,Acidobacteria,CFGB73383,OFGB73383,FGB73383
sp3461,SLMC6,0,SLMC,7,St. Lukes Medical Center,SLMC,NO,YES,tertiary hospital,NA,14.6235414,121.0227282,water,14.06,1.99,hospital influent,70670,Bacteria,Acidobacteria,CFGB73383,OFGB73383,FGB73383
sp3461,CGH1,0,CGH,5,Chinese General Hospital,CGH,NO,YES,tertiary hospital,NA,14.6117895,120.9899073,water,32.25,1.88,hospital influent,62494,Bacteria,Acidobacteria,CFGB73383,OFGB73383,FGB73383
sp3473,CGH4,0,CGH,6,Chinese General Hospital,CGH,NO,YES,tertiary hospital,NA,14.6261,120.9884419,water,39.53,1.84,hospital influent,71661,Bacteria,Firmicutes,CFGB31455,OFGB31455,FGB31455
sp3473,SLMC1,0,SLMC,5,St. Lukes Medical Center,SLMC,NO,YES,tertiary hospital,NA,14.6235414,121.0227282,water,23.27,1.96,hospital influent,49234,Bacteria,Firmicutes,CFGB31455,OFGB31455,FGB31455
sp3473,SLMC4,0,SLMC,6,St. Lukes Medical Center,SLMC,NO,YES,tertiary hospital,NA,14.6235414,121.0227282,water,42.02,1.87,hospital influent,49907,Bacteria,Firmicutes,CFGB31455,OFGB31455,FGB31455
sp3473,CGH5,0,CGH,7,Chinese General Hospital,CGH,NO,YES,tertiary hospital,NA,14.6261,120.9884419,water,18.53,1.82,hospital influent,56106,Bacteria,Firmicutes,CFGB31455,OFGB31455,FGB31455
sp3473,UST6,0,UST,7,University of Santo Tomas Hospital,UST,NO,YES,tertiary hospital,NA,14.6117895,120.9899073,water,16.57,1.96,hospital influent,66752,Bacteria,Firmicutes,CFGB31455,OFGB31455,FGB31455
sp3473,CGH2,0,CGH,5,Chinese General Hospital,CGH,NO,YES,tertiary hospital,NA,14.6117895,120.9899073,water,44.44,1.76,hospital influent,70797,Bacteria,Firmicutes,CFGB31455,OFGB31455,FGB31455
sp3473,CGH3,0,CGH,6,Chinese General Hospital,CGH,NO,YES,tertiary hospital,NA,14.6261,120.9884419,water,36.44,1.81,hospital influent,60900,Bacteria,Firmicutes,CFGB31455,OFGB31455,FGB31455
sp3473,CGH6,0,CGH,7,Chinese General Hospital,CGH,NO,YES,tertiary hospital,NA,14.6261,120.9884419,water,22.9,1.86,hospital influent,64583,Bacteria,Firmicutes,CFGB31455,OFGB31455,FGB31455
sp3473,SLMC2,0,SLMC,5,St. Lukes Medical Center,SLMC,NO,YES,tertiary hospital,NA,14.6235414,121.0227282,water,25.14,2.3,hospital influent,76756,Bacteria,Firmicutes,CFGB31455,OFGB31455,FGB31455
sp3473,SLMC3,0,SLMC,6,St. Lukes Medical Center,SLMC,NO,YES,tertiary hospital,NA,14.6235414,121.0227282,water,17.05,1.89,hospital influent,66726,Bacteria,Firmicutes,CFGB31455,OFGB31455,FGB31455
sp3473,CGH1,0,CGH,5,Chinese General Hospital,CGH,NO,YES,tertiary hospital,NA,14.6117895,120.9899073,water,32.25,1.88,hospital influent,62494,Bacteria,Firmicutes,CFGB31455,OFGB31455,FGB31455
sp3483,CGH4,0,CGH,6,Chinese General Hospital,CGH,NO,YES,tertiary hospital,NA,14.6261,120.9884419,water,39.53,1.84,hospital influent,71661,Bacteria,Actinobacteria,Thermoleophilia,Miltoncostaeales,Miltoncostaeaceae
sp3483,UST2,0,UST,5,University of Santo Tomas Hospital,UST,NO,YES,tertiary hospital,NA,14.6261,120.9884419,water,34.21,1.64,hospital influent,50995,Bacteria,Actinobacteria,Thermoleophilia,Miltoncostaeales,Miltoncostaeaceae
sp3483,CGH2,0,CGH,5,Chinese General Hospital,CGH,NO,YES,tertiary hospital,NA,14.6117895,120.9899073,water,44.44,1.76,hospital influent,70797,Bacteria,Actinobacteria,Thermoleophilia,Miltoncostaeales,Miltoncostaeaceae
sp3483,CGH3,0,CGH,6,Chinese General Hospital,CGH,NO,YES,tertiary hospital,NA,14.6261,120.9884419,water,36.44,1.81,hospital influent,60900,Bacteria,Actinobacteria,Thermoleophilia,Miltoncostaeales,Miltoncostaeaceae
sp3483,CGH1,0,CGH,5,Chinese General Hospital,CGH,NO,YES,tertiary hospital,NA,14.6117895,120.9899073,water,32.25,1.88,hospital influent,62494,Bacteria,Actinobacteria,Thermoleophilia,Miltoncostaeales,Miltoncostaeaceae
sp3483,CGH6,0,CGH,7,Chinese General Hospital,CGH,NO,YES,tertiary hospital,NA,14.6261,120.9884419,water,22.9,1.86,hospital influent,64583,Bacteria,Actinobacteria,Thermoleophilia,Miltoncostaeales,Miltoncostaeaceae
sp3483,SLMC4,0,SLMC,6,St. Lukes Medical Center,SLMC,NO,YES,tertiary hospital,NA,14.6235414,121.0227282,water,42.02,1.87,hospital influent,49907,Bacteria,Actinobacteria,Thermoleophilia,Miltoncostaeales,Miltoncostaeaceae
sp3483,CGH5,0,CGH,7,Chinese General Hospital,CGH,NO,YES,tertiary hospital,NA,14.6261,120.9884419,water,18.53,1.82,hospital influent,56106,Bacteria,Actinobacteria,Thermoleophilia,Miltoncostaeales,Miltoncostaeaceae
sp3483,SLMC2,0,SLMC,5,St. Lukes Medical Center,SLMC,NO,YES,tertiary hospital,NA,14.6235414,121.0227282,water,25.14,2.3,hospital influent,76756,Bacteria,Actinobacteria,Thermoleophilia,Miltoncostaeales,Miltoncostaeaceae
sp3483,SLMC3,0,SLMC,6,St. Lukes Medical Center,SLMC,NO,YES,tertiary hospital,NA,14.6235414,121.0227282,water,17.05,1.89,hospital influent,66726,Bacteria,Actinobacteria,Thermoleophilia,Miltoncostaeales,Miltoncostaeaceae
sp3483,SLMC1,0,SLMC,5,St. Lukes Medical Center,SLMC,NO,YES,tertiary hospital,NA,14.6235414,121.0227282,water,23.27,1.96,hospital influent,49234,Bacteria,Actinobacteria,Thermoleophilia,Miltoncostaeales,Miltoncostaeaceae
sp3483,UST4,0,UST,6,University of Santo Tomas Hospital,UST,NO,YES,tertiary hospital,NA,14.6117895,120.9899073,water,52.82,1.75,hospital influent,77262,Bacteria,Actinobacteria,Thermoleophilia,Miltoncostaeales,Miltoncostaeaceae
sp3487,CGH4,0,CGH,6,Chinese General Hospital,CGH,NO,YES,tertiary hospital,NA,14.6261,120.9884419,water,39.53,1.84,hospital influent,71661,Bacteria,Actinobacteria,Actinomycetia,Glycomycetales,Glycomycetaceae
sp3487,CGH1,0,CGH,5,Chinese General Hospital,CGH,NO,YES,tertiary hospital,NA,14.6117895,120.9899073,water,32.25,1.88,hospital influent,62494,Bacteria,Actinobacteria,Actinomycetia,Glycomycetales,Glycomycetaceae
sp3487,UST6,0,UST,7,University of Santo Tomas Hospital,UST,NO,YES,tertiary hospital,NA,14.6117895,120.9899073,water,16.57,1.96,hospital influent,66752,Bacteria,Actinobacteria,Actinomycetia,Glycomycetales,Glycomycetaceae
sp3487,SLMC1,0,SLMC,5,St. Lukes Medical Center,SLMC,NO,YES,tertiary hospital,NA,14.6235414,121.0227282,water,23.27,1.96,hospital influent,49234,Bacteria,Actinobacteria,Actinomycetia,Glycomycetales,Glycomycetaceae
sp3487,CGH3,0,CGH,6,Chinese General Hospital,CGH,NO,YES,tertiary hospital,NA,14.6261,120.9884419,water,36.44,1.81,hospital influent,60900,Bacteria,Actinobacteria,Actinomycetia,Glycomycetales,Glycomycetaceae
sp3487,UST2,0,UST,5,University of Santo Tomas Hospital,UST,NO,YES,tertiary hospital,NA,14.6261,120.9884419,water,34.21,1.64,hospital influent,50995,Bacteria,Actinobacteria,Actinomycetia,Glycomycetales,Glycomycetaceae
sp3487,CGH2,0,CGH,5,Chinese General Hospital,CGH,NO,YES,tertiary hospital,NA,14.6117895,120.9899073,water,44.44,1.76,hospital influent,70797,Bacteria,Actinobacteria,Actinomycetia,Glycomycetales,Glycomycetaceae
sp3487,UST4,0,UST,6,University of Santo Tomas Hospital,UST,NO,YES,tertiary hospital,NA,14.6117895,120.9899073,water,52.82,1.75,hospital influent,77262,Bacteria,Actinobacteria,Actinomycetia,Glycomycetales,Glycomycetaceae
sp3487,SLMC2,0,SLMC,5,St. Lukes Medical Center,SLMC,NO,YES,tertiary hospital,NA,14.6235414,121.0227282,water,25.14,2.3,hospital influent,76756,Bacteria,Actinobacteria,Actinomycetia,Glycomycetales,Glycomycetaceae
sp3487,SLMC3,0,SLMC,6,St. Lukes Medical Center,SLMC,NO,YES,tertiary hospital,NA,14.6235414,121.0227282,water,17.05,1.89,hospital influent,66726,Bacteria,Actinobacteria,Actinomycetia,Glycomycetales,Glycomycetaceae
sp3487,CGH5,0,CGH,7,Chinese General Hospital,CGH,NO,YES,tertiary hospital,NA,14.6261,120.9884419,water,18.53,1.82,hospital influent,56106,Bacteria,Actinobacteria,Actinomycetia,Glycomycetales,Glycomycetaceae
sp3487,UST3,0,UST,6,University of Santo Tomas Hospital,UST,NO,YES,tertiary hospital,NA,14.6117895,120.9899073,water,23.08,1.85,hospital influent,55100,Bacteria,Actinobacteria,Actinomycetia,Glycomycetales,Glycomycetaceae
sp3487,CGH6,0,CGH,7,Chinese General Hospital,CGH,NO,YES,tertiary hospital,NA,14.6261,120.9884419,water,22.9,1.86,hospital influent,64583,Bacteria,Actinobacteria,Actinomycetia,Glycomycetales,Glycomycetaceae
sp3487,SLMC4,0,SLMC,6,St. Lukes Medical Center,SLMC,NO,YES,tertiary hospital,NA,14.6235414,121.0227282,water,42.02,1.87,hospital influent,49907,Bacteria,Actinobacteria,Actinomycetia,Glycomycetales,Glycomycetaceae
sp3509,CGH1,0,CGH,5,Chinese General Hospital,CGH,NO,YES,tertiary hospital,NA,14.6117895,120.9899073,water,32.25,1.88,hospital influent,62494,Bacteria,Firmicutes,CFGB28775,OFGB28775,FGB28775
sp3509,CGH3,0,CGH,6,Chinese General Hospital,CGH,NO,YES,tertiary hospital,NA,14.6261,120.9884419,water,36.44,1.81,hospital influent,60900,Bacteria,Firmicutes,CFGB28775,OFGB28775,FGB28775
sp3509,UST6,0,UST,7,University of Santo Tomas Hospital,UST,NO,YES,tertiary hospital,NA,14.6117895,120.9899073,water,16.57,1.96,hospital influent,66752,Bacteria,Firmicutes,CFGB28775,OFGB28775,FGB28775
sp3509,UST4,0,UST,6,University of Santo Tomas Hospital,UST,NO,YES,tertiary hospital,NA,14.6117895,120.9899073,water,52.82,1.75,hospital influent,77262,Bacteria,Firmicutes,CFGB28775,OFGB28775,FGB28775
sp3509,UST3,0,UST,6,University of Santo Tomas Hospital,UST,NO,YES,tertiary hospital,NA,14.6117895,120.9899073,water,23.08,1.85,hospital influent,55100,Bacteria,Firmicutes,CFGB28775,OFGB28775,FGB28775
sp3509,UST2,0,UST,5,University of Santo Tomas Hospital,UST,NO,YES,tertiary hospital,NA,14.6261,120.9884419,water,34.21,1.64,hospital influent,50995,Bacteria,Firmicutes,CFGB28775,OFGB28775,FGB28775
sp3509,CGH2,0,CGH,5,Chinese General Hospital,CGH,NO,YES,tertiary hospital,NA,14.6117895,120.9899073,water,44.44,1.76,hospital influent,70797,Bacteria,Firmicutes,CFGB28775,OFGB28775,FGB28775
sp3509,SLMC4,0,SLMC,6,St. Lukes Medical Center,SLMC,NO,YES,tertiary hospital,NA,14.6235414,121.0227282,water,42.02,1.87,hospital influent,49907,Bacteria,Firmicutes,CFGB28775,OFGB28775,FGB28775
sp3509,SLMC1,0,SLMC,5,St. Lukes Medical Center,SLMC,NO,YES,tertiary hospital,NA,14.6235414,121.0227282,water,23.27,1.96,hospital influent,49234,Bacteria,Firmicutes,CFGB28775,OFGB28775,FGB28775
sp3509,SLMC2,0,SLMC,5,St. Lukes Medical Center,SLMC,NO,YES,tertiary hospital,NA,14.6235414,121.0227282,water,25.14,2.3,hospital influent,76756,Bacteria,Firmicutes,CFGB28775,OFGB28775,FGB28775
sp3509,CGH5,0,CGH,7,Chinese General Hospital,CGH,NO,YES,tertiary hospital,NA,14.6261,120.9884419,water,18.53,1.82,hospital influent,56106,Bacteria,Firmicutes,CFGB28775,OFGB28775,FGB28775
sp3509,CGH4,0,CGH,6,Chinese General Hospital,CGH,NO,YES,tertiary hospital,NA,14.6261,120.9884419,water,39.53,1.84,hospital influent,71661,Bacteria,Firmicutes,CFGB28775,OFGB28775,FGB28775
sp3509,SLMC3,0,SLMC,6,St. Lukes Medical Center,SLMC,NO,YES,tertiary hospital,NA,14.6235414,121.0227282,water,17.05,1.89,hospital influent,66726,Bacteria,Firmicutes,CFGB28775,OFGB28775,FGB28775
sp3509,CGH6,0,CGH,7,Chinese General Hospital,CGH,NO,YES,tertiary hospital,NA,14.6261,120.9884419,water,22.9,1.86,hospital influent,64583,Bacteria,Firmicutes,CFGB28775,OFGB28775,FGB28775
sp3541,UST5,0,UST,7,University of Santo Tomas Hospital,UST,NO,YES,tertiary hospital,NA,14.6117895,120.9899073,water,85.43,1.76,hospital influent,59244,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Sutterellaceae
sp3541,SLMC1,0,SLMC,5,St. Lukes Medical Center,SLMC,NO,YES,tertiary hospital,NA,14.6235414,121.0227282,water,23.27,1.96,hospital influent,49234,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Sutterellaceae
sp3541,CGH1,0,CGH,5,Chinese General Hospital,CGH,NO,YES,tertiary hospital,NA,14.6117895,120.9899073,water,32.25,1.88,hospital influent,62494,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Sutterellaceae
sp3541,CGH4,0,CGH,6,Chinese General Hospital,CGH,NO,YES,tertiary hospital,NA,14.6261,120.9884419,water,39.53,1.84,hospital influent,71661,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Sutterellaceae
sp3541,CGH2,0,CGH,5,Chinese General Hospital,CGH,NO,YES,tertiary hospital,NA,14.6117895,120.9899073,water,44.44,1.76,hospital influent,70797,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Sutterellaceae
sp3541,CGH3,0,CGH,6,Chinese General Hospital,CGH,NO,YES,tertiary hospital,NA,14.6261,120.9884419,water,36.44,1.81,hospital influent,60900,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Sutterellaceae
sp3541,SLMC3,0,SLMC,6,St. Lukes Medical Center,SLMC,NO,YES,tertiary hospital,NA,14.6235414,121.0227282,water,17.05,1.89,hospital influent,66726,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Sutterellaceae
